What is 190 divided by 95?,125,2,4,8,banana,house,,B
What is 282 divided by 94?,2,3,5,931,banana,house,,B
What is 497 divided by 7?,55,7070,71,8,87,banana,house,C
What is 885 divided by 3?,295,29523,4,620,812,banana,house,A
What is 700 divided by 4?,175,5,601,886,90978,banana,house,A
What is 528 divided by 66?,6,8,9,950,banana,house,,B
What is 545 divided by 5?,109,376,451,47239,5,banana,house,A
What is 761 divided by 761?,1,250,4,8,banana,house,,A
What is 324 divided by 81?,3,4,5,645,banana,house,,B
What is 596 divided by 4?,149,461,6,68640,789,banana,house,A
What is 474 divided by 79?,2,4,6,708,banana,house,,C
What is 208 divided by 2?,104,38256,498,6,985,banana,house,A
What is 744 divided by 3?,248,358,454,7,90659,banana,house,A
What is 990 divided by 66?,1,15,55,66,6805,banana,house,B
What is 782 divided by 23?,2,21,34,56,9845,banana,house,C
What is 908 divided by 4?,227,331,337,6,61834,banana,house,A
What is 612 divided by 6?,102,117,225,4,53939,banana,house,A
What is 180 divided by 20?,297,4,8,9,banana,house,,D
What is 185 divided by 1?,185,32930,333,566,9,banana,house,A
What is 546 divided by 78?,100,4,7,9,banana,house,,C
What is 720 divided by 12?,46,60,7677,79,9,banana,house,B
